mission,roll,frame,Photo Date,Photo Time GMT,Center Point Lat,Center Point Lon,Nadir Lat,Nadir Lon,Lens mm,geon,feat,Clouds Percentage,Look Angle,Look Direction,Sun Azimuth,Sun Elevation Angle,camera,film,Camera (uncataloged),caption,Features from Image Detectives (not NASA),RecordType
STS51F,32,59,19850730,211421,38,-75.5,37.4,-76.4,100,USA-VIRGINIA,"CHESAPEAKE BAY, ORBITER",80,21,NE,267,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS51F,32,59,19850730,211421,38,-75.5,37.4,-76.4,100,USA-VIRGINIA,"CHESAPEAKE BAY, ORBITER",80,21,NE,267,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS51F,32,58,19850730,211410,37.5,-76,37,-77,100,USA-VIRGINIA,"CHESAPEAKE BAY, ORBITER",70,21,NE,267,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS51F,32,58,19850730,211410,37.5,-76,37,-77,100,USA-VIRGINIA,"CHESAPEAKE BAY, ORBITER",70,21,NE,267,34,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS51F,46,81,19850803,190106,37.5,-75.5,36.9,-69.1,250,USA-VIRGINIA,CHESAPEAKE BAY,80,LO,W,246,53,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
STS51F,46,81,19850803,190106,37.5,-75.5,36.9,-69.1,250,USA-VIRGINIA,CHESAPEAKE BAY,80,LO,W,246,53,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithCenterPoint
ISS006,E,21608,20030202,43011,,,37.4,-78.2,58,USA-VIRGINIA,DARK EARTHOBS,,,,325,-66,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,CATALOGED BY TEXAS STATE UNIVERSITY,,CatalogedWithoutCenterPoint
ISS006,E,21607,20030202,43003,,,37.8,-78.7,58,USA-VIRGINIA,DARK EARTHOBS,,,,324,-66,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,CATALOGED BY TEXAS STATE UNIVERSITY,,CatalogedWithoutCenterPoint
ISS006,E,21606,20030202,42957,,,38,-79.1,58,USA-VIRGINIA,DARK EARTHOBS,,,,324,-65,E4: Kodak DCS760C Electronic Still Camera,"3060E: 3060 x 2036 pixel CCD, RGBG array.",,CATALOGED BY TEXAS STATE UNIVERSITY,,CatalogedWithoutCenterPoint
ISS043,E,115184,20150412,210603,,,35.2,-73.2,1150,USA-VIRGINIA,"CHESAPEAKE BAY, SHIPS",10,LO,,262,27,N6: Nikon D4,"4928E: 4928 x 3280 pixel CMOS sensor, 36.0mm x 23.9mm, total pixels: 16.6 million, Nikon FX format.",,,,CatalogedWithoutCenterPoint
STS037,152,276,19910407,144947,,,25.6,-74.7,250,USA-VIRGINIA,"NC,VA,E.COAST-DOUBLE EXP",20,HO,,115,53,LH: Linhof,"QX868: Kodak, natural color positive, Ektachrome QX868(5017 emulsion), ASA 64, thin base.",,,,CatalogedWithoutCenterPoint
STS037,152,275,19910407,144931,,,25.8,-75.7,250,USA-VIRGINIA,"NC,VA,E.COAST-DOUBLE EXP",20,HO,,114,52,LH: Linhof,"QX868: Kodak, natural color positive, Ektachrome QX868(5017 emulsion), ASA 64, thin base.",,,,CatalogedWithoutCenterPoint
STS039,90,124,19910429,192416,,,38.3,-75.9,250,USA-VIRGINIA,VERY DARK FRAME,10,LO,,242,50,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutCenterPoint
STS039,90,123,19910429,192411,,,38.6,-76.2,250,USA-VIRGINIA,VERY DARK FRAME,20,LO,,242,50,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutCenterPoint
STS040,84,14,19910612,135537,,,38.2,-78.2,50,USA-VIRGINIA,"VERY CLOUDY,HAZY",90,LO,,94,45,HB: Hasselblad,"5017: Kodak, natural color positive, Ektachrome, X Professional, ASA 64, standard base.",,,,CatalogedWithoutCenterPoint
STS047,153A,280,19920916,133625,,,36.7,-81.6,250,USA-VIRGINIA,"CLOUDS, DARK NO CONTRAST",10,LO,,110,28,LH: Linhof,QX,,,,CatalogedWithoutCenterPoint
STS062,152,229,19940310,144943,,,38.4,-77.6,250,USA-VIRGINIA,"MOUNTAINS, AGRIC.,CLOUDS",85,LO,,132,35,LH: Linhof,"152-2: Frames 1 through 181 are 5048 film, frames 182 through 364 are 5046 film.",,,,CatalogedWithoutCenterPoint
STS062,152,228,199403__,,,,,,250,USA-VIRGINIA,"MOUNTAINS, AGRIC.,CLOUDS",70,LO,,,,LH: Linhof,"152-2: Frames 1 through 181 are 5048 film, frames 182 through 364 are 5046 film.",,,,CatalogedWithoutCenterPoint
STS062,152,227,19940310,144937,,,38.4,-78.1,250,USA-VIRGINIA,"MOUNTAINS, AGRIC.,CLOUDS",75,LO,,131,35,LH: Linhof,"152-2: Frames 1 through 181 are 5048 film, frames 182 through 364 are 5046 film.",,,,CatalogedWithoutCenterPoint
STS066,96,79,19941104,171659,,,39.2,-78.1,100,USA-VIRGINIA,"APPALACHIAN MTS.,SHUTTLE",10,,,186,35,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS066,96,78,19941104,171654,,,38.9,-78.3,100,USA-VIRGINIA,"APPALACHIAN MTS.,SHUTTLE",10,,,186,36,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS066,96,77,19941104,171649,,,38.7,-78.6,100,USA-VIRGINIA,"APPALACHIAN MTS.,SHUTTLE",10,,,186,36,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS068,159,BT,19941010,154547,,,37.6,-76.3,90,USA-VIRGINIA,CLOUDS,80,LO,,157,43,LH: Linhof,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS068,159,BS,19941010,154526,,,38.6,-77.4,90,USA-VIRGINIA,CLOUDS,85,LO,,156,42,LH: Linhof,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS073,720,95,19951025,152423,,,38.3,-78.6,100,USA-VIRGINIA,"BLUE RIDGE MTS., SHUTTLE",5,LO,,151,35,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS073,720,94,19951025,152420,,,38.3,-78.8,100,USA-VIRGINIA,"BLUE RIDGE MTS., SHUTTLE",10,LO,,151,35,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS073,720,93,19951025,152416,,,38.3,-79.1,100,USA-VIRGINIA,"BLUE RIDGE MTS., SHUTTLE",15,LO,,151,35,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS073,720,45,19951025,135001,,,38.8,-78.1,100,USA-VIRGINIA,"MOUNTAINS, AGR., CLOUDS",30,LO,,129,23,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS073,720,44,19951025,134955,,,38.8,-78.6,100,USA-VIRGINIA,"MOUNTAINS, AGR., CLOUDS",50,LO,,129,23,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS073,756,65,19951028,134109,,,38.6,-78.3,250,USA-VIRGINIA,"BLUE RIDGE MTS.,AGR.,CL.",15,LO,,128,21,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
STS073,757,8,19951028,134112,,,38.6,-78.6,100,USA-VIRGINIA,"APPALACHIAN MTS.,SHUTTLE",40,LO,,128,21,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutCenterPoint
AST,13,797,197507__,,37.5,-76,,,50,USA-VIRGINIA,CHESAPEAKE BAY,20,NV,,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,"An infrared, near view of the Chesapeake Bay area showing portions of Virginia, Maryland and Delaware, as photographed from the Apollo spacecraft in Earth orbit during the joint U.S.-USSR Apollo Soyuz Test Project (ASTP) mission. Richmond and Norfolk can be seen in this picture. Tidewater, Virginia covers much of this view. The photograph was taken at an altitude of 217 kilometers (135 statute miles).",,CatalogedWithoutImage
AST,13,796,197507__,,37.5,-76.5,,,50,USA-VIRGINIA,CHESAPEAKE BAY,30,NV,,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
AST,13,795,197507__,,37.5,-76.5,,,50,USA-VIRGINIA,CHESAPEAKE BAY,40,NV,,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
ISS001,413,3,20010308,122922,37,-76,41.1,-73.7,,USA-VIRGINIA,NORFOLK AREA,10,54,SW,108,12,NK: Nikon 35mm film camera,"5069: Kodak Elite 100S, E6 Reversal, Replaces Lumiere, Warmer in tone vs. Lumiere.",,,,CatalogedWithoutImage
ISS002,381,24,20010703,191455,37,-76,40.8,-68.9,50,USA-VIRGINIA,MOUTH OF CHESAPEAKE BAY,100,HO,SW,253,53,,,,,,CatalogedWithoutImage
ISS002,381,21,20010703,191045,37.5,-76,48.5,-88.1,50,USA-VIRGINIA,MOUTH OF CHESAPEAKE BAY,100,HO,SE,217,61,,,,,,CatalogedWithoutImage
NASA6,708,63,19980101,,37.5,-80.5,,,250,USA-VIRGINIA,APPALACHIAN MOUNTAINS,0,LO,,,,HB: Hasselblad,"5069: Kodak Elite 100S, E6 Reversal, Replaces Lumiere, Warmer in tone vs. Lumiere.",,,,CatalogedWithoutImage
NASA6,708,62,19980101,,37.5,-80.5,,,250,USA-VIRGINIA,APPALACHIAN MOUNTAINS,0,LO,,,,HB: Hasselblad,"5069: Kodak Elite 100S, E6 Reversal, Replaces Lumiere, Warmer in tone vs. Lumiere.",,,,CatalogedWithoutImage
NM21,704,47,199603__,,37,-76,,,100,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",10,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,704,46,199603__,,37,-76,,,100,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",5,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,704,45,199603__,,37,-76,,,100,USA-VIRGINIA,CHESAPEAKE BAY AREA,20,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,743,29,19960510,134303,37,-82.5,39.3,-81.7,100,USA-VIRGINIA,"APPALACHIANS,AGR.,RIVERS",15,35,S,98,38,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,756,94,19960624,194945,37,-76.5,39.2,-78.4,100,USA-VIRGINIA,"CHESAPEAKE BAY, NORFOLK",50,40,SE,256,54,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,756,93,19960624,194852,37,-76.5,37.1,-81.6,100,USA-VIRGINIA,"NEWPORT NEWS, BAY",70,LO,E,256,57,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,759,13,19960621,210146,37,-76,39.5,-78,100,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",40,43,SE,269,40,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,759,12,19960621,210050,37,-76.5,37.3,-81.4,100,USA-VIRGINIA,"NORFOLK, CHESAPEAKE BAY",75,55,E,269,43,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,766,63,19960705,,37,-76.5,,,250,USA-VIRGINIA,"NORFOLK, PARTIAL FRAME",15,LO,W,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,766,62,19960705,,37,-76.5,,,250,USA-VIRGINIA,"NORFOLK, PARTIAL FRAME",15,LO,NW,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,766,61,19960705,,37,-76.5,,,250,USA-VIRGINIA,"NORFOLK, JAMES RIVER",15,LO,NW,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,774,47,19960721,151527,37,-76.5,39.6,-77.6,250,USA-VIRGINIA,"NORFOLK, NEWPORT NEWS",0,39,S,117,58,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM21,774,45,19960721,151501,38.5,-79,40.6,-79.2,250,USA-VIRGINIA,"HARRISONBURG, AGR., MTS.",0,31,S,116,56,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,724,58,19961017,,35.5,-75.5,,,250,USA-VIRGINIA,"CAPE HATTERAS,COAST,AGR.",10,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,725,70,19961025,172204,36.5,-76.5,43.9,-59.7,250,USA-VIRGINIA,"NORFOLK, COAST, AGR.",30,LO,W,208,30,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,726,94,19961027,165740,37.5,-77.5,44.6,-64.2,250,USA-VIRGINIA,"RICHMOND, PETERSBURG",15,LO,SW,196,31,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,726,93,19961027,165737,37.5,-77.5,44.5,-64.4,250,USA-VIRGINIA,"PETERSBURG,RICHMOND,AGR.",15,LO,SW,196,31,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,726,92,19961027,165719,37.5,-77.5,43.9,-65.7,250,USA-VIRGINIA,"RICHMOND, PETERSBURG",15,LO,SW,195,32,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,726,91,19961027,165656,37,-80,43.1,-67.4,250,USA-VIRGINIA,"MARTINSVILLE, DANVILLE",25,LO,W,193,33,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,729,96,19961103,,37,-76,,,100,USA-VIRGINIA,"NORFOLK, VERY DARK",0,LO,NW,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,730,63,19961107,,38,-75.5,,,100,USA-VIRGINIA,"DELMARVA PENINSULA, HAZE",25,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,747,28,199612__,,37.5,-76.5,,,100,USA-VIRGINIA,"NEWPORT NEWS, YORK RIVER",20,LO,E,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
NM22,747,27,199612__,,37.5,-80,,,100,USA-VIRGINIA,"ROANOKE,APPALACHIAN MTS.",5,LO,W,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
NM22,747,26,199612__,,38.5,-79.5,,,100,USA-VIRGINIA,APPALACHIAN MOUNTAINS,10,LO,N,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
NM22,747,25,199612__,,38,-79.5,,,100,USA-VIRGINIA,APPALACHIAN MOUNTAINS,10,LO,NE,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
NM22,747,21,199612__,,37,-81.5,,,100,USA-VIRGINIA,APPALACHIAN MOUNTAINS,15,LO,NE,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
NM22,747,20,199612__,,37,-82,,,100,USA-VIRGINIA,APPALACHIAN MOUNTAINS,20,LO,NE,,,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
NM22,765,341,199702__,,37.5,-76,,,100,USA-VIRGINIA,CHESAPEAKE BAY,30,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM22,765,340,199702__,,37.5,-76,,,100,USA-VIRGINIA,CHESAPEAKE BAY,30,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM23,704,175,19970307,,37.5,-76.5,,,100,USA-VIRGINIA,PAN-CHESAPEAKE BAY,65,HO,NW,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM23,762,180,19970502,132342,37.5,-76.5,40.3,-64.5,250,USA-VIRGINIA,CHESAPEAKE BAY,10,LO,W,111,45,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM23,762,171,19970502,132206,37,-76.5,36.5,-70.4,250,USA-VIRGINIA,NORFOLK,0,LO,W,102,42,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM23,762,170,19970502,132157,37,-76.5,36.1,-70.9,250,USA-VIRGINIA,NORFOLK,0,LO,W,102,41,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM23,762,169,19970502,132154,37,-76.5,36,-71.1,250,USA-VIRGINIA,NORFOLK,0,LO,W,101,41,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM23,762,164,19970502,132109,38.5,-76.5,34.1,-73.6,250,USA-VIRGINIA,CHESAPEAKE BAY,0,LO,NW,98,39,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
NM23,762,D,199705__,,39,-76.5,,,250,USA-VIRGINIA,CHESAPEAKE BAY,0,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS062,91,37,19940306,155205,,,39.1,-73.7,100,USA-VIRGINIA,BLACK,,LO,,155,42,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS071,306,5,1995____,,37,-79.5,,,,USA-VIRGINIA,"CHESAPEAKE BAY, SUNGLINT",20,LO,,,,NK: Nikon 35mm film camera,UNKN: unknown.,,,,CatalogedWithoutImage
STS077,150,129,19960520,134859,37,-75.5,38.4,-76.5,90,USA-VIRGINIA,"DELMARVA PENINSULA, SAT.",0,34,SE,99,45,LH: Linhof,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS077,150,127,19960520,134848,37.5,-76.5,38.5,-77.4,90,USA-VIRGINIA,"NORFOLK, RICHMOND, SAT.",0,28,SE,99,44,LH: Linhof,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS077,150,126,19960520,134843,37.5,-76.5,38.6,-77.8,90,USA-VIRGINIA,"NORFOLK, RICHMOND, SED.",0,34,SE,98,44,LH: Linhof,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS077,150,123,19960520,134827,37.5,-78,38.7,-79.1,90,USA-VIRGINIA,"RICHMOND, JAMES R., SAT.",0,33,SE,98,42,LH: Linhof,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS077,150,119,19960520,134806,37.5,-79.5,38.8,-80.8,90,USA-VIRGINIA,"ROANOKE,LYNCHBURG, SAT.",0,36,SE,97,41,LH: Linhof,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,729,12,19960622,180216,38,-76.5,37.5,-76.2,250,USA-VIRGINIA,"POTOMAC R., PT. LOOKOUT",5,13,NW,224,72,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,734,65,19960625,162215,37.5,-75.5,37.5,-74,250,USA-VIRGINIA,"DELMARVA PEN., WETLANDS",10,32,W,148,74,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,734,64,19960625,162212,37.5,-75.5,37.6,-74.3,250,USA-VIRGINIA,"DELMARVA PEN., WETLANDS",20,27,W,147,74,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,736,40,19960626,161933,37.5,-77.5,36.6,-76.3,250,USA-VIRGINIA,"RICHMOND, JAMES RIVER",5,32,NW,138,73,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,736,39,19960626,161915,38,-76.5,36.9,-77.7,250,USA-VIRGINIA,"POTOMAC R.,CHESAPEAKE B.",5,34,NE,135,72,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,736,38,19960626,161912,38,-76.5,37,-77.9,250,USA-VIRGINIA,"POTOMAC R.,CHESAPEAKE B.",5,36,NE,135,72,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,745,10,19960626,131034,37,-76,36.8,-75.8,50,USA-VIRGINIA,"CHESAPEAKE BAY, NORFOLK",25,7,NW,87,38,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,745,9,19960626,131030,37,-76,36.7,-76.1,50,USA-VIRGINIA,"CHESAPEAKE BAY, RICHMOND",25,8,N,87,38,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,745,8,19960626,131027,37,-76,36.7,-76.3,50,USA-VIRGINIA,"NORFOLK,NEWPORT NEWS,SED",25,10,NE,87,38,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,753,41,19960627,130722,38,-80.5,37.4,-79.6,50,USA-VIRGINIA,"APPALACHIANS,CITIES,SMK.",15,24,NW,85,34,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,753,40,19960627,130713,37.5,-81.5,37.2,-80.3,50,USA-VIRGINIA,"APPALACHIANS,CITIES,SMK.",15,27,W,85,34,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS078,760,7,19960628,143922,39,-78.5,38.5,-78.3,250,USA-VIRGINIA,"APPALACHIANS,RIVERS,AGR.",0,13,N,103,53,HB: Hasselblad,"2443: Kodak Aerochrome 2443, color IR, thin base, EA-5 process thru June 1999, E-6 process afterward.",,,,CatalogedWithoutImage
STS079,783,29,19960920,144759,37,-76,37.9,-76.2,250,USA-VIRGINIA,"NORFOLK, VIRGINIA BEACH",0,15,S,133,43,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,783,25,19960920,144735,39,-77.5,38.8,-77.7,250,USA-VIRGINIA,"WASHINGTON,PARTIAL FRAME",0,5,NE,132,41,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,783,23,19960920,144714,38.5,-77,39.6,-79,250,USA-VIRGINIA,"POTOMAC RIVER, SUNGLINT",0,34,SE,131,40,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,785,81,19960925,130141,37,-76,35.7,-76.1,100,USA-VIRGINIA,"CHESAPEAKE BAY, JAMES R.",25,22,N,110,24,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,785,80,19960925,130127,37.5,-76,36.3,-76.9,100,USA-VIRGINIA,"CHESAPEAKE BAY, JAMES R.",20,25,NE,110,24,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,793,3,19960925,130248,38,-76.5,32.8,-72.4,250,USA-VIRGINIA,"CHESAPEAKE BAY, COAST",15,LO,NW,112,28,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,793,1,19960925,130229,37.5,-76,33.6,-73.5,250,USA-VIRGINIA,"CHESAPEAKE BAY, COAST",25,55,NW,112,27,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,794,C,1996____,,37.5,-77,,,40,USA-VIRGINIA,CHESAPEAKE BAY AREA,30,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
STS079,794,B,1996____,,37.5,-76.5,,,40,USA-VIRGINIA,CHESAPEAKE BAY AREA,30,LO,,,,HB: Hasselblad,"5046: Kodak, natural color positive, Lumiere 100/5046, ASA 100, standard base.",,,,CatalogedWithoutImage
